"SYMBOL" "CA81406_BC.11_" "CA81425_.6_XXX" "CA81425_BC.12_" "CA81425_BC.17_" "CA81425_XXXXX" "CA81426_.7_XXX" "CA81426_BC.13_" "CA81426_BC.18_" "CA81426_XXXXX" "CA81426_XXXXX" "CA81428_.8_XXX" "CA81428_BC.1_P" "CA81428_BC.14_" "CA81428_XXXXX" "CA81429_.9_XXX" "CA81429_BC.15_" "CA81429_BC.20_" "CA81429_BC.3_X" "CA81429_XXXXX" "CA81435_BC.16_" "CA81436_BC.21_" "CA81436_XXXXX" "CA81437_XXXXX" "CA81438_BC.23_" "CA81438_XXXXX" "CA81438_XXXXX" "CA81439_BC.22_" "CA81439_XXXXX" "CA81439_XXXX" "CA81440_XXXXX" "CA81637_XXXXX" "CA81637_XXXX" "CA81641_SSo8_f" "CA81647_SSu8_f" "CA81649_ST16_f" "CA81665_SSu16_" "CA81667_XXXXX" "CA81668_SSo16_" "CA81669_SSo16."
"ACOT8" 818.573973667239 1888.12359504667 1634.05931272686 1706.95553417395 1697.64632089258 1481.82280489915 1845.6526026689 1558.5381294672 1663.64371814222 1553.56828364633 1339.71036018309 1263.84032464751 1695.90106580163 1455.82093468987 1637.95239668986 1892.76759718469 1830.28538445405 1386.05557587774 1654.36199933858 1333.91617830009 1375.71247566832 1675.16785123247 1591.25115849458 1112.87192310024 1262.06074313948 1589.16031081682 1835.86018623979 1543.18316022756 1709.67317442661 1223.44774550125 1389.97167988819 1550.36255746013 1607.39659273445 1429.71348669953 1077.60267147233 1349.91144818485 1372.46373033088 1394.64249731046 1306.98089232829
"ACOT9" 1952.71437572685 2014.7961334929 2413.02920964816 2475.12499903205 2150.07982496904 1696.58078413735 2182.37607321785 1969.93070420857 1927.54808494606 2174.28301397632 2015.64309850961 2107.29340586874 2669.12798844745 2463.45525608863 2049.43655232295 2081.43389095864 2303.55250817445 1945.75866572104 2290.49117293597 2618.31038663795 2058.86425314826 2419.92005954078 2098.97637803918 1408.13384543874 1530.27733187873 2843.54465716654 1976.59387924301 2473.49149136794 2350.94212455713 2421.36180379341 2232.63377385697 2154.11787384378 2023.96605507783 1863.03149569594 1685.43902063174 1908.45425473771 2008.5087780313 1760.35997221562 2034.46240644072
"ACOX1" 997.223326844197 1719.41377866984 1836.53309942365 1708.29083158978 1497.60671940526 1245.90609850772 1308.40391080755 1414.22833279278 1305.18393337727 1444.49298503363 1237.02676915076 1256.41542251568 1553.14718078222 1394.64249731046 1509.87055404623 1429.71348669953 1704.79616168199 1308.08587200227 1703.26923514764 1636.52052882234 1302.76804454685 1381.96480781497 1358.10104512567 1173.46436128544 1321.6044639722 1373.69488230075 1567.42206812141 1431.98324781542 1219.2837452818 1440.94219190035 1344.8015172054 1358.7764774427 1526.46619778692 1324.04245402403 1193.98981559151 1182.89623728617 1181.39337377762 1224.82561262388 1214.12458345845
"ACOX2" 2316.6269124001 2416.81448870537 1761.18443682212 1779.51579065522 1664.09598861142 2242.93636832901 2119.37994287949 2251.22927095226 1582.80307209936 1585.91038796719 2225.32525710005 2088.31927505407 2265.91620186818 1988.92257324703 2478.16203736574 2310.65346184237 2242.93636832901 2265.91620186818 2592.9475460165 2247.98538654032 1964.92738853021 1496.85652252251 2114.10001268096 1652.20480045913 1252.32084306437 2121.29863178154 1436.85574499068 2055.75252549137 2239.1519663602 2386.9746458197 2214.37694245206 2182.37607321785 2644.35300420377 3149.75901257376 1545.60279392745 2599.89294971593 2597.69370023705 2563.85271078408 2538.55957064284
"ACSBG1" 3149.75901257376 2786.66440518525 2455.27903759241 2431.32697542664 2721.00360911703 2559.5817684094 2695.06714602497 2578.5590635395 2734.68169540144 2217.87946649579 2510.67582954519 2620.37385769238 3553.4881795338 3057.72734327095 2597.69370023705 3160.00644631103 2912.87713307633 2646.6679768737 3668.4719135058 3170.14112038756 2710.72335882992 2769.8939200864 2416.81448870537 1787.25254628455 1272.53963183459 3057.72734327095 1417.55051881837 3033.7247557578 2465.13763299947 3091.27082446852 3401.73480339713 3043.30887067076 2431.32697542664 3590.52233543363 1705.13571618414 2671.86644333188 2496.08011607937 3115.26835428274 3392.48381996492
"ACSBG2" 5885.71359050106 7283.10763670989 3737.79142718643 3854.41623212313 8623.06579400443 6300.5652604594 3153.78677643348 4673.12371553601 8115.82095509499 3338.17325435586 5931.64622829874 6060.56168068006 4629.20301360388 3950.01183900769 6387.32586462233 5641.8634656471 4932.77042815745 6713.88316726967 3921.69852988645 5641.8634656471 5302.6827935225 1524.72431945584 7239.38008905226 2953.9288734423 1558.5381294672 5080.5909944827 1640.866059236 6713.88316726967 6491.39602133268 4963.41838925532 7057.93520355217 8623.06579400443 7691.63315212537 8002.85056330919 4145.81304911438 7615.80365682453 7534.83878968271 8115.82095509499 9657.49368587389
"ACSL1" 1267.61849345445 1878.7097278905 1760.86338777239 1577.91606044307 2113.19241939435 1591.63820319529 1337.19558896215 1145.12354433707 1813.67419560609 1112.87192310024 1631.57779032478 1752.71660325766 1907.55727856333 1668.15937819573 1295.95939868696 1163.93852396717 1503.67068823077 1551.07247477395 1337.19558896215 1497.60671940526 1094.52047857824 1385.08280749157 1726.27822291377 1099.60480173794 1282.41774361826 1040.92388877414 1397.84229097963 1330.63691403628 1566.99296550929 1372.10473485105 1905.1083518997 1913.29213746393 1220.67132013523 1437.85278879959 1170.82246157384 1325.31521443936 1151.59083233511 1196.37316495985 1768.12043386833
"ACSL3" 1017.86254127194 1587.76149496018 1115.95935341573 1166.7976315192 1481.40556340336 1404.45985267381 1202.85585954562 1257.47174410938 1350.47877515249 1096.6147064423 1037.68471883469 1231.759527696 997.784300044539 417.726064442545 1286.77978949492 1258.08723509272 1176.93456464141 1418.82333649969 1195.86708032728 1362.25701056965 970.176122720313 1313.1886194462 1240.06037255718 1158.86632729481 828.697855570073 1098.13444087094 1329.64009113935 1399.42227006716 1125.7361843597 1323.69136691445 1607.76057055231 1322.20478544487 1195.09845682018 1398.68143409509 979.784473931532 1020.18579062692 930.936074394484 1039.25923990217 1567.42206812141
"ACSL4" 917.510905931873 461.52988975269 559.896488346471 790.016329012761 997.784300044539 693.049710623702 1137.47363425455 1084.02645388865 1088.33559758155 1026.38242751596 722.343776670508 1242.42251435359 779.303816234686 718.74079716799 887.134820811502 999.829154855669 1222.35960551729 999.326738836502 1187.49324441387 918.297046851666 834.673253465784 1643.99006219086 963.049783380925 930.936074394484 862.781503910678 1285.15077377544 1263.46081216329 1121.19810803262 1326.07909749362 1095.01209578827 1172.75084082441 995.561381377936 1055.51519173536 613.066903894837 512.078142376623 121.834330102876 114.225186460972 114.225186460972 688.598706748201
"ACSL5" 1511.9409144356 1359.03077207947 1433.74658376542 1371.8648470631 1694.44086233443 1404.70377130959 1316.16802648286 1316.16802648286 1491.62702746674 1379.44022326563 1536.04495800948 1604.38877751377 1488.49974317042 1515.60636410742 1502.95195265401 1399.96627358514 1475.54039357265 1620.55873089837 1477.18377474519 1444.49298503363 1375.37352112054 1111.72468543702 1421.47509876744 1168.63603390252 1232.64315334279 1533.1152917505 2422.73630587473 2138.50892910492 1323.24253369162 1423.74545079855 1626.0782447464 1597.53194340337 1312.39565341039 1267.28608336851 1649.31510771452 1633.24046209334 1374.77718516337 1427.61986972144 1460.66462640766
"ACSL6" 910.119788804231 1133.14023130246 1076.59068068965 968.255326907645 1298.885668234 1010.67306401295 793.61355639696 838.908940437096 829.770957488438 843.182512555002 1099.02163137032 1178.30814137496 1123.99736141505 1116.84435328718 957.796654145846 973.224339012535 1071.1826076829 1034.17058143108 1081.00487566112 1201.77864237415 818.573973667239 473.421041503057 1200.37264083633 988.974204151478 861.829221128245 1100.70417014447 2155.09471920033 1780.08508792038 882.781185770157 937.624839331235 1230.7115643176 1249.71251353032 1081.77867987356 795.220388454474 1131.43075060431 810.744879274505 805.39557483224 893.231776543263 992.725428259208
"ACSM1" 957.796654145846 2557.80870413351 1977.91103173584 1604.84552051784 1906.98735520231 2663.96009450648 939.697224855734 1359.03077207947 1720.37197365875 1548.54233275317 2906.43195716462 3082.86694349911 1697.1991480253 1882.24693493591 3005.9834435089 1976.59387924301 1792.48299820078 3836.66136805336 1542.40743002696 1254.28862000278 1427.94636815903 1535.73035070739 2084.46574824592 1195.49208951953 1220.67132013523 1583.11166562546 2563.85271078408 2004.7369883347 1874.22993061907 1368.61340538052 1777.31130876682 1835.86018623979 1572.83860530302 2026.09680828391 1829.27476616367 1858.93737837469 2290.49117293597 2646.6679768737 2398.81024494023
"ACSM3" 591.606116231511 1142.35712197489 1427.94636815903 1278.09819984142 1254.90446218599 1071.72486706026 496.1444401428 725.318164298203 923.983705103558 904.529810243077 1251.01049328484 1462.5161415395 1187.85062030198 1348.9350597875 1187.85062030198 1090.84909817869 1084.36701733005 1517.71638587147 1110.24082541207 1255.64856410189 704.16705395814 294.665273269744 1332.80966814331 1098.58792599774 1156.79878010857 1220.0095558125 2114.10001268096 1728.14283869988 1119.94608813291 1182.1611222492 1340.0258290971 1334.3594643992 1165.98016037064 1213.38683472648 1383.69439000061 1063.7085076295 1082.63466170937 1237.44383618323 1440.94219190035
"ACSM4" 478.023960584659 1286.1092352017 1277.19944755943 1235.58969688005 1391.26065320962 1341.65310997105 885.273594385681 1260.62134958761 748.818734646043 938.994231525043 1331.07385174476 1415.23655152152 1239.71807567523 1483.44865417334 1102.8443799658 1106.3222551618 1086.26983817341 1362.55886970678 1127.4710943379 1253.40037025539 1108.48880491847 1308.80175544256 1417.27801427897 892.373423260374 854.124215202987 1326.39197576978 1854.72109438715 1495.30067870574 1124.50157710187 1559.64072641128 1586.77626211313 1410.49729203194 1515.60636410742 1451.94004842683 898.347745616387 699.067429051339 1105.08829288304 1473.09959281026 1699.15065594018
"ACSM5" 1278.83473503325 1502.28881788054 1722.48509100124 1406.9023126668 1796.76577389215 1685.43902063174 1541.96534186081 1401.79788270619 1925.09181366826 1454.68854772949 1643.99006219086 1795.11994519302 1493.76904689807 1768.50255478222 1360.25207224304 1338.52487646221 1085.94183409449 1658.2672047068 1163.59898370321 1424.6701786797 1273.77801201357 1841.21503123306 1923.17766539863 1261.78192438532 1331.07385174476 1884.26684177553 1621.97945075841 1635.8072375221 1895.69181508498 1919.89085903818 1796.76577389215 1761.18443682212 1799.37775585153 1666.00906144915 1395.35520063352 1536.28876165428 1640.04371109558 1747.48960604784 1774.71796447065
"ACSM6" 1792.98521532318 847.024043822527 1298.885668234 892.373423260374 1174.00084114299 1288.04092329544 1343.75084734293 1991.57719406421 1241.24549381524 1548.11430120164 1636.87664772256 2078.64900501892 1608.86701763178 1546.37475331265 1495.92782579047 1287.09777738653 1477.18377474519 1539.05385429174 1661.38023447682 1309.86594689875 559.896488346471 1096.91710877288 1566.18164826122 594.205739924341 389.318402068146 1839.77465525106 2642.31371373752 1852.75141309725 1368.98555991122 1251.38815978095 1492.70701368478 1648.90847325026 1377.71363197524 1282.03361972895 627.583819484482 1323.69136691445 1282.03361972895 1351.05006077752 1251.69649100568
"ACSS1" 1981.43992354972 1439.87260987626 1067.6926979887 1176.56953798942 1074.34319394708 1664.61979314861 1487.55253914121 2183.05994812606 1372.72924649193 1426.62739355405 1881.78638529499 2003.10353559854 1685.08544290245 1272.22429001834 2014.14520381384 1925.09181366826 1577.43795070002 2074.86954071575 1964.92738853021 1656.06794187868 1337.88576627893 2132.05321915796 1889.75755690671 1539.76153934444 667.430191612264 1757.25158826925 2591.01405289485 2644.35300420377 1749.83575091616 2144.3129413066 1845.6526026689 3000.43494775449 2062.94517352803 2207.50051907141 1470.19978487562 1969.22020018557 2017.13534399433 1959.01381646601 1957.63763524175
"ACSS2" 1416.63323181564 1330.32194778089 1537.75485599372 1399.08082998568 1349.65606632275 1500.19149221028 1944.46540586711 1950.30802643128 1596.64174277596 2299.90806695928 1560.63501645132 1642.65648993666 1800.43680414678 1693.46594168724 1699.15065594018 1742.35698970023 2057.28039260082 1691.0088740707 2122.46693499393 1772.88304727302 1141.47544957537 1558.5381294672 1935.65593038372 1198.09299017984 1274.10572633228 1790.81590880538 3377.88606272246 2209.68614526699 1601.53118399684 1558.5381294672 1883.61210756125 1943.84298095164 1867.84189401223 1546.02326557381 1432.34096406361 1466.8565461316 1550.36255746013 1496.85652252251 1456.87596654773
"ACSS3" 1009.48015396813 1005.51914608387 1362.55886970678 1272.53963183459 1091.37693520309 1126.2398290726 1857.99995511392 1713.79350164269 1319.98246536741 1730.88644038515 1454.33485356455 1743.22708824335 1730.33336859741 1719.83605630808 1181.79741262694 1358.7764774427 1728.73927354513 1181.79741262694 1475.54039357265 1455.82093468987 549.684067447077 240.901528680088 1367.00248101818 814.885707040846 1279.6376292445 1567.42206812141 3725.36828614574 1770.24171729599 1138.3381985527 1042.06187337063 1560.23182380946 1419.10610217555 1596.26291256516 1210.80570483251 1204.04655448844 971.408820322585 881.157637106106 913.443537058625 1539.76153934444
"ACTA1" 1727.10115819187 1964.37507524318 792.443869143526 634.693366081908 1672.46592864959 2111.85865634334 844.29331573239 832.271194392933 1780.62813029274 143.956300712021 1937.79387151595 389.318402068146 1037.68471883469 461.52988975269 2187.98997295338 1521.62816797012 1290.2649303578 2221.28650851408 1231.41910175808 1118.43068280571 1103.25658770561 1915.786232112 742.867107949408 2239.1519663602 2287.82274657567 1291.86217827027 143.956300712021 733.267562568163 1148.77504431074 1452.92174060652 757.571172487831 757.571172487831 1335.17459416753 2883.63176926135 1438.17288705182 2462.20205887899 2232.63377385697 2723.68142769202 2494.66886491236
"ACTA2" 1607.76057055231 1381.96480781497 1224.43799336203 1053.37409532841 1472.07467957646 1733.30400652146 915.796724638043 1083.54565575135 2017.98581570826 750.364861978439 1589.63797876135 121.834330102876 821.858837476317 282.029571317162 2026.09680828391 1550.36255746013 1492.70701368478 2148.16673191406 1325.01034958019 796.454414066698 1392.25664851833 1218.54409217081 572.728159457464 2377.54295279322 2534.70848551479 1679.04890887011 114.225186460972 970.829023038557 1353.10068677159 2718.31836885903 674.138747420431 597.465474140217 900.745073024211 1711.22598599155 1338.52487646221 1482.44576780795 1339.2371784044 1828.59858155888 1667.66116186465
"ACTB" 2685.86621813577 2924.38661121783 2534.70848551479 2767.20150824994 3488.16789600867 3057.72734327095 2381.23972842501 2687.78485834777 3627.48664416813 2025.48589807457 3687.84860683836 3601.25529864248 3284.54045633036 2718.31836885903 3647.67553899095 3361.43991846128 3456.60718439927 3571.95800934123 3392.48381996492 2748.05218757012 3296.07552158258 2865.59821692404 317.906459886658 3677.69633517658 10630.3732258732 2618.31038663795 996.073849996078 1747.48960604784 2676.47043707858 2612.16704501121 272.953511098095 365.472191129737 2449.01325852588 3714.7439138763 2804.86168564712 3392.48381996492 3377.88606272246 3668.4719135058 3377.88606272246
"ACTC1" 674.138747420431 736.339602348496 1051.46330302306 1183.57070011646 750.364861978439 1110.88555732824 1195.86708032728 1452.92174060652 887.845653355504 1749.83575091616 594.205739924341 800.469273253191 405.162476448857 944.176940823985 834.673253465784 899.057441823503 1017.30995134376 900.018951672969 1054.26450810131 917.510905931873 736.339602348496 1027.58684196952 1318.58164360366 398.199343943472 336.04483820814 1282.8159867447 2861.72966817843 1745.53790739597 1131.04227949822 922.324150587794 1445.16258510162 1607.39659273445 1433.74658376542 1681.30316059209 732.141852510118 1154.1247660921 810.744879274505 1302.43892066375 1630.28405841485
"ACTG1" 1126.7512856701 923.31214655666 1185.14874575649 1166.43355595357 1095.01209578827 1177.25688545869 1671.19043672972 1358.7764774427 1404.70377130959 1986.57342279398 1232.64315334279 1092.27023869653 1548.11430120164 1580.02246610548 1239.71807567523 1374.29980187984 1354.67306371055 1197.08886110017 1622.34559657317 365.472191129737 1880.26230828556 2044.26251981182 228.194792952495 2154.11787384378 6594.50744545375 1447.6296492842 855.291426211107 198.483398932653 1844.49125078802 829.770957488438 260.16302252866 282.029571317162 1206.25589887788 1121.19810803262 1911.27395068035 1235.58969688005 1257.16797216207 1173.15725347058 833.527797716292
"ACTG2" 2014.14520381384 1206.62097416449 1435.23394744004 1104.67157619298 1484.47262432377 1399.96627358514 1635.8072375221 1420.81118166796 1895.69181508498 1583.11166562546 1308.40391080755 1100.1364078413 1457.57195700007 1745.53790739597 1289.39391307418 1447.27597116968 1325.31521443936 1319.27129189378 1511.9409144356 969.520786335359 2273.60534892083 1672.46592864959 491.546072769115 2305.80751739206 5080.5909944827 1621.04155098604 773.527427176725 98.6120512197747 1614.9182781796 699.067429051339 525.268860839573 545.699174178597 1204.45252288467 966.914943577005 1693.46594168724 1127.12996787889 1457.96418116165 1118.75140909157 516.285292327354
"ACTN1" 1024.76156042403 1363.35396229992 1808.58046592119 1322.65655889135 1448.65657067392 1595.72252285834 1464.06615823618 1319.7294998511 1632.11455593259 1460.33584754491 1216.18619411767 971.876955987706 1368.98555991122 1419.78798049823 1580.42028907629 1740.42218857494 4195.53201517564 1441.67407524768 1824.3802283297 260.16302252866 2094.76486008209 1285.15077377544 473.421041503057 2299.90806695928 7057.93520355217 1273.10051138257 837.038311199679 620.335617306564 1846.7280597622 777.897102273235 496.1444401428 516.285292327354 1797.28043973909 1190.42938221812 1790.21667938545 1249.71251353032 1297.73592866169 1336.48565828976 911.725424039315
"ACTN2" 1517.33250040311 1086.26983817341 1142.35712197489 1138.77047826876 821.858837476317 1219.2837452818 1006.66784978946 1168.96504265664 1006.66784978946 1018.46463351961 1699.15065594018 1445.81781898514 1215.32458800472 1086.78674260019 1768.12043386833 1357.49876833688 1424.03438704612 1567.81055995636 1691.0088740707 859.066554146126 1916.56543829104 1025.82046086784 98.6120512197747 2338.16108099448 2731.90798640673 1064.71546621971 759.21175503752 618.120220032134 1282.41774361826 1756.24326700909 89.1999761999129 89.1999761999129 1231.41910175808 1513.02100233595 1905.77444391314 1741.1507531659 1688.93486732404 1901.91052276014 1358.10104512567
